experiment_start,2025-05-27 02:20:23
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
466,cup,24.91,11.26,0.1822,46.3,26.0
467,cup,24.91,12.65,0.2115,53.8,26.0
468,cup,24.91,13.75,0.2093,54.0,25.9
469,cup,24.92,15.64,0.2107,53.2,25.9
470,cup,24.91,14.27,0.2048,52.4,25.9
471,cup,24.92,14.21,0.2040,53.1,25.7
472,cup,24.92,10.65,0.2132,49.0,25.8
473,cup,24.92,14.75,0.2076,58.5,25.8
474,cup,24.92,12.23,0.2077,46.2,25.9
475,cup,24.93,11.37,0.2151,58.5,26.0
476,cup,24.93,11.47,0.1944,47.1,25.8
477,cup,24.94,11.66,0.2138,54.1,25.9
478,cup,24.93,14.46,0.2184,57.3,25.9
479,cup,24.93,15.96,0.2067,51.9,25.8
480,cup,24.94,12.32,0.2308,55.7,25.9
481,cup,24.93,15.59,0.2065,56.4,25.8
482,cup,24.94,11.59,0.1834,49.0,25.8
483,cup,24.95,9.55,0.1828,54.8,25.9
484,cup,24.94,13.33,0.1930,50.0,25.8
485,cup,24.95,11.98,0.2147,54.8,25.9
486,cup,24.95,11.26,0.2117,50.8,25.9
487,cup,24.94,14.43,0.2046,53.1,25.9
488,cup,24.94,12.30,0.1990,54.5,25.9
489,cup,24.94,13.87,0.2011,52.3,25.9
490,cup,24.95,10.67,0.2000,55.7,25.9
491,cup,24.95,10.71,0.2011,50.9,26.0
492,cup,24.96,14.15,0.2190,55.0,25.9
493,cup,24.95,15.90,0.1991,47.8,25.9
494,cup,24.95,12.56,0.2060,57.7,26.0
495,cup,24.94,14.95,0.1995,50.0,25.8
496,cup,24.95,12.85,0.1978,54.1,25.9
497,cup,24.95,11.55,0.2057,45.3,25.9
498,cup,24.95,13.20,0.1954,52.5,25.9
499,cup,24.95,11.09,0.1940,56.3,25.9
500,cup,24.95,15.26,0.1960,51.6,25.9
501,cup,24.96,12.31,0.2076,57.4,25.9
502,cup,24.95,18.16,0.2043,50.0,25.8
503,cup,24.95,14.07,0.1999,56.4,25.9
504,cup,24.95,10.86,0.1889,50.0,25.9
505,cup,24.95,20.61,0.2037,58.5,25.7
506,cup,24.95,12.88,0.2127,49.0,25.8
507,cup,24.95,9.74,0.2122,56.9,25.9
508,cup,24.96,12.80,0.2157,55.0,25.8
509,cup,24.96,13.69,0.2153,52.3,26.0
510,cup,24.96,18.61,0.2049,52.3,25.8
511,cup,24.96,10.78,0.2053,54.7,25.9
