experiment_start,2025-05-27 02:25:48
frame,label,fps,infer_time_ms,confidence,cpu_percent,ram_percent
261,bath towel,25.83,5.59,0.1390,51.0,27.9
262,toilet tissue,25.84,6.88,0.1192,59.0,28.0
263,toilet tissue,25.85,6.77,0.1207,50.0,27.8
264,toilet tissue,25.87,7.28,0.1171,50.0,27.9
265,toilet tissue,25.89,6.84,0.1181,50.0,27.9
266,toilet tissue,25.90,5.95,0.1202,55.9,27.9
267,bath towel,25.91,7.67,0.1125,49.1,27.9
268,toilet tissue,25.93,5.92,0.1102,59.2,28.3
269,toilet tissue,25.85,5.87,0.0966,52.3,28.2
270,bath towel,25.86,5.77,0.1061,59.0,28.3
271,toilet tissue,25.83,11.03,0.1082,54.8,28.1
272,bath towel,25.81,10.85,0.1285,49.3,28.2
273,bath towel,25.82,9.21,0.1320,53.3,28.2
274,bath towel,25.81,7.96,0.1015,52.9,28.2
275,bath towel,25.80,6.89,0.0942,67.1,28.2
276,toilet tissue,25.78,8.20,0.1011,51.5,28.2
277,toilet tissue,25.78,6.70,0.1050,55.6,28.2
278,bath towel,25.78,8.65,0.1210,52.4,28.4
279,bath towel,25.77,7.61,0.1250,53.2,28.1
280,bath towel,25.78,7.06,0.1131,49.0,28.2
281,toilet tissue,25.79,7.29,0.0938,56.7,28.2
282,toilet tissue,25.78,9.18,0.1064,58.4,28.2
283,toilet tissue,25.76,11.09,0.1222,50.0,28.3
284,toilet tissue,25.74,9.00,0.1198,57.1,28.3
285,toilet tissue,25.74,6.97,0.1148,52.4,28.3
286,toilet tissue,25.73,5.55,0.1084,50.0,28.4
287,toilet tissue,25.72,7.37,0.1022,51.6,28.1
288,bath towel,25.72,6.62,0.1218,60.0,28.3
289,toilet tissue,25.70,7.27,0.1146,53.2,28.3
290,toilet tissue,25.70,7.26,0.1150,52.5,28.3
291,bath towel,25.69,8.94,0.1188,52.3,28.3
292,toilet tissue,25.69,6.91,0.1172,55.4,28.3
293,toilet tissue,25.69,6.57,0.1212,53.3,28.3
294,toilet tissue,25.69,6.61,0.1241,55.2,28.3
295,toilet tissue,25.71,5.14,0.1162,56.2,28.3
296,toilet tissue,25.71,6.04,0.1119,55.4,28.3
297,toilet tissue,25.73,6.84,0.1198,52.1,28.3
298,toilet tissue,25.74,6.31,0.1227,50.0,28.3
299,toilet tissue,25.75,5.39,0.1086,62.5,28.3
300,toilet tissue,25.75,6.70,0.1377,46.2,28.3
301,toilet tissue,25.77,6.75,0.0966,56.4,28.3
302,toilet tissue,25.77,6.29,0.1084,54.7,28.4
303,toilet tissue,25.78,6.02,0.1049,50.0,28.1
304,toilet tissue,25.79,4.96,0.0889,54.7,28.2
305,toilet tissue,25.80,5.50,0.0989,54.2,28.2
306,toilet tissue,25.82,6.14,0.0778,53.2,28.2
307,toilet tissue,25.82,6.34,0.1023,48.0,28.2
308,toilet tissue,25.84,8.62,0.0824,55.9,28.2
309,toilet tissue,25.85,5.28,0.0783,51.1,28.2
310,toilet tissue,25.87,5.66,0.0948,48.9,28.2
311,toilet tissue,25.88,7.29,0.1082,54.0,28.2
312,toilet tissue,25.88,6.94,0.1075,53.2,28.2
313,toilet tissue,25.90,8.36,0.0969,50.0,28.2
314,toilet tissue,25.91,6.34,0.1284,51.1,28.2
315,toilet tissue,25.93,6.36,0.1004,56.9,28.3
316,toilet tissue,25.95,5.22,0.1074,43.2,28.3
